State_Name,City,County_name,YR_Q,BPTW,OJS,SWO,RMOAAGPTW,IPM,OPM,NPCACW30DFPD,NSCACW30DFPD,NMHACW30DFPD,EFF
California,Long Beach,LOS ANGELES COUNTY,FY15_Q1,58.799,3.687,3.453,3.726,99.259,90.809,98.226,97.713,99.375,95.501
California,Long Beach,LOS ANGELES COUNTY,FY15_Q2,60.439,3.687,3.453,3.726,99.003,90.212,97.969,97.003,99.319,96.416
California,Long Beach,LOS ANGELES COUNTY,FY15_Q3,60.439,3.687,3.453,3.726,99.022,90.384,97.036,96.204,99.03,96.416
California,Long Beach,LOS ANGELES COUNTY,FY15_Q4,62.44,3.732,3.548,3.78,90.164,89.41,97.241,94.827,98.229,96.416
California,Long Beach,LOS ANGELES COUNTY,FY16_Q1,62.44,3.732,3.548,3.78,90.008,89.935,97.598,93.219,98.433,94.63
California,Long Beach,LOS ANGELES COUNTY,FY16_Q2,62.44,3.732,3.548,3.78,90.886,90.379,96.945,91.512,98.464,94.63
California,Long Beach,LOS ANGELES COUNTY,FY16_Q3,62.44,3.732,3.548,3.78,91.706,89.508,97.33,90.618,98.41,94.63
California,Long Beach,LOS ANGELES COUNTY,FY16_Q4,61.743,3.805,3.594,3.7,83.483,89.17,96.6,90.276,99.145,94.63
California,Long Beach,LOS ANGELES COUNTY,FY17_Q1,61.743,3.805,3.594,3.7,85.941,88.643,95.815,89.885,98.081,95.891
California,Long Beach,LOS ANGELES COUNTY,FY17_Q2,61.743,3.805,3.594,3.7,88.625,88.292,95.555,89.801,96.631,95.891
California,Long Beach,LOS ANGELES COUNTY,FY17_Q3,61.743,3.805,3.594,3.7,90.685,88.66,94.471,88.34,95.944,95.891
California,Long Beach,LOS ANGELES COUNTY,FY17_Q4,62.959,3.807,3.581,3.72,92.29,84.257,68.752,78.282,92.303,95.891
California,Long Beach,LOS ANGELES COUNTY,FY18_Q1,62.959,3.807,3.581,3.72,93.289,84.419,74.526,77.063,91.615,95.569
California,Long Beach,LOS ANGELES COUNTY,FY18_Q2,62.959,3.807,3.581,3.72,93.177,84.273,78.23,74.498,91.778,95.569
California,Long Beach,LOS ANGELES COUNTY,FY18_Q3,67.168,3.876,3.682,3.851,90.564,84.611,83.308,73.084,91.138,95.569
California,Long Beach,LOS ANGELES COUNTY,FY18_Q4,67.168,3.876,3.682,3.851,87.069,83.823,86.948,72.043,90.748,95.569
California,Long Beach,LOS ANGELES COUNTY,FY19_Q1,67.168,3.876,3.682,3.851,84.343,84.28,87.121,71.988,90.798,93.544
California,Long Beach,LOS ANGELES COUNTY,FY19_Q2,67.168,3.876,3.682,3.851,83.295,83.9605,85.023,73.49,90.979,93.544
California,Long Beach,LOS ANGELES COUNTY,FY19_Q3,66.813,3.85,3.692,3.852,83.64,83.3585,83.896,73.541,90.1,93.544
California,Los Angeles,LOS ANGELES,FY15_Q1,48.949,3.42,3.11,3.367,97.468,89.737,96.066,90.665,95.159,95.423
California,Los Angeles,LOS ANGELES,FY15_Q2,48.316,3.42,3.11,3.367,98.102,89.782,96.152,89.128,94.078,95.133
California,Los Angeles,LOS ANGELES,FY15_Q3,48.316,3.42,3.11,3.367,97.827,90.068,95.892,87.356,93.091,95.133
California,Los Angeles,LOS ANGELES,FY15_Q4,50.171,3.498,3.159,3.444,80.831,88.714,95.296,86.05,92.308,95.133
California,Los Angeles,LOS ANGELES,FY16_Q1,50.171,3.498,3.159,3.444,84.252,88.9,93.741,84.657,92.37,94.922
California,Los Angeles,LOS ANGELES,FY16_Q2,50.171,3.498,3.159,3.444,86.948,89.056,92.402,82.679,91.226,94.922
California,Los Angeles,LOS ANGELES,FY16_Q3,50.171,3.498,3.159,3.444,84.313,89.18,91.694,80.165,90.913,94.922
California,Los Angeles,LOS ANGELES,FY16_Q4,51.797,3.613,3.253,3.423,80.05,88.989,89.73,78.556,89.953,94.922
California,Los Angeles,LOS ANGELES,FY17_Q1,51.797,3.613,3.253,3.423,77.936,88.881,90.325,77.431,89.942,96.724
California,Los Angeles,LOS ANGELES,FY17_Q2,51.797,3.613,3.253,3.423,80.928,89.099,92.168,75.768,90.11,96.724
California,Los Angeles,LOS ANGELES,FY17_Q3,51.797,3.613,3.253,3.423,82.258,88.567,94.026,75.003,88.848,96.724
California,Los Angeles,LOS ANGELES,FY17_Q4,50.977,3.589,3.242,3.392,82.73,84.195,86.804,69.381,83.935,96.724
California,Los Angeles,LOS ANGELES,FY18_Q1,50.977,3.589,3.242,3.392,84.945,84.019,88.661,69.985,80.55,96.67
California,Los Angeles,LOS ANGELES,FY18_Q2,50.977,3.589,3.242,3.392,85.102,83.964,88.775,70.851,78.21,96.67
California,Los Angeles,LOS ANGELES,FY18_Q3,55.811,3.659,3.327,3.523,82.997,84.3215,87.195,72.572,77.4,96.67
California,Los Angeles,LOS ANGELES,FY18_Q4,55.811,3.659,3.327,3.523,84.108,84.5075,87.128,74.19,76.9,96.67
California,Los Angeles,LOS ANGELES,FY19_Q1,55.811,3.659,3.327,3.523,83.603,85.2265,85.791,73.822,77.823,95.764
California,Los Angeles,LOS ANGELES,FY19_Q2,55.811,3.659,3.327,3.523,79.434,85.298,84.993,72.139,75.483,95.764
California,Los Angeles,LOS ANGELES,FY19_Q3,59.264,3.752,3.494,3.677,79.038,85.599,85.67,69.904,73.536,95.764
California,Palo Alto,SANTA CLARA,FY15_Q1,62.158,3.624,3.554,3.715,98.808,89.459,96.761,95.208,99.255,95.172
California,Palo Alto,SANTA CLARA,FY15_Q2,61.691,3.624,3.554,3.715,98.439,89.46,96.819,95.041,99.268,94.028
California,Palo Alto,SANTA CLARA,FY15_Q3,61.691,3.624,3.554,3.715,98.046,89.5,97.074,94.646,99.444,94.028
California,Palo Alto,SANTA CLARA,FY15_Q4,61.113,3.667,3.503,3.724,80.739,88.169,97.775,94.421,99.124,94.028
California,Palo Alto,SANTA CLARA,FY16_Q1,61.113,3.667,3.503,3.724,81.961,87.871,97.319,93.875,98.437,93.449
California,Palo Alto,SANTA CLARA,FY16_Q2,61.113,3.667,3.503,3.724,81.58,87.505,96.275,93.964,98.105,93.449
California,Palo Alto,SANTA CLARA,FY16_Q3,61.113,3.667,3.503,3.724,74.336,87.67,95.02,92.998,96.581,93.449
California,Palo Alto,SANTA CLARA,FY16_Q4,61.231,3.748,3.551,3.65,68.266,87.431,93.947,92.433,93.569,93.449
California,Palo Alto,SANTA CLARA,FY17_Q1,61.231,3.748,3.551,3.65,65.888,87.426,94.096,92.24,91.607,95.027
California,Palo Alto,SANTA CLARA,FY17_Q2,61.231,3.748,3.551,3.65,69.444,87.894,93.44,91.603,91.361,95.027
California,Palo Alto,SANTA CLARA,FY17_Q3,61.231,3.748,3.551,3.65,72.031,87.08,93.709,91.601,90.931,95.027
California,Palo Alto,SANTA CLARA,FY17_Q4,65.352,3.83,3.653,3.746,74.645,81.719,76.526,84.249,93.437,95.027
California,Palo Alto,SANTA CLARA,FY18_Q1,65.352,3.83,3.653,3.746,76.133,81.162,72.741,85.02,94.881,93.037
California,Palo Alto,SANTA CLARA,FY18_Q2,65.352,3.83,3.653,3.746,75.907,81.2465,69.645,84.791,94.1,93.037
California,Palo Alto,SANTA CLARA,FY18_Q3,67.831,3.895,3.703,3.902,74.18,81.9785,68.615,85.672,93.465,93.037
California,Palo Alto,SANTA CLARA,FY18_Q4,67.831,3.895,3.703,3.902,71.277,82.249,71.472,85.038,92.444,93.037
California,Palo Alto,SANTA CLARA,FY19_Q1,67.831,3.895,3.703,3.902,71.21,84.2235,75.585,84.682,89.717,93.983
California,Palo Alto,SANTA CLARA,FY19_Q2,67.831,3.895,3.703,3.902,70.052,84.3095,75.457,83.487,88.462,93.983
California,Palo Alto,SANTA CLARA,FY19_Q3,66.574,3.842,3.682,3.879,71.269,84.524,71.912,82.327,87.537,93.983
California,Sacramento,SACRAMENTO,FY15_Q1,59.085,3.623,3.39,3.655,99.793,88.808,93.943,84.528,99.135,96.26
California,Sacramento,SACRAMENTO,FY15_Q2,58.556,3.623,3.39,3.655,99.497,88.223,95.217,84.483,98.736,97.456
California,Sacramento,SACRAMENTO,FY15_Q3,58.556,3.623,3.39,3.655,99.206,88.228,96.672,83.895,98.396,97.456
California,Sacramento,SACRAMENTO,FY15_Q4,58.225,3.681,3.408,3.666,84.315,86.781,96.682,85.241,97.455,97.456
California,Sacramento,SACRAMENTO,FY16_Q1,58.225,3.681,3.408,3.666,87.814,87.528,94.849,86.762,96.923,96.686
California,Sacramento,SACRAMENTO,FY16_Q2,58.225,3.681,3.408,3.666,92.226,88.476,93.5,87.873,97.123,96.686
California,Sacramento,SACRAMENTO,FY16_Q3,58.225,3.681,3.408,3.666,96.15,88.805,92.731,88.37,97.088,96.686
California,Sacramento,SACRAMENTO,FY16_Q4,63.381,3.851,3.59,3.725,95.992,88.707,92.709,88.241,97.636,96.686
California,Sacramento,SACRAMENTO,FY17_Q1,63.381,3.851,3.59,3.725,95.363,88.624,92.981,87.698,98.3,95.834
California,Sacramento,SACRAMENTO,FY17_Q2,63.381,3.851,3.59,3.725,93.945,87.854,93.878,87.502,98.653,95.834
California,Sacramento,SACRAMENTO,FY17_Q3,63.381,3.851,3.59,3.725,92.725,87.413,93.746,87.242,98.857,95.834
California,Sacramento,SACRAMENTO,FY17_Q4,58.891,3.76,3.456,3.599,92.75,82.88,68.98,74.322,93.845,95.834
California,Sacramento,SACRAMENTO,FY18_Q1,58.891,3.76,3.456,3.599,94.045,83.2515,71.277,74.293,94.642,95.431
California,Sacramento,SACRAMENTO,FY18_Q2,58.891,3.76,3.456,3.599,94.479,83.9555,69.968,73.404,93.209,95.431
California,Sacramento,SACRAMENTO,FY18_Q3,62.999,3.78,3.563,3.798,94.852,84.2605,69.986,72.34,91.173,95.431
California,Sacramento,SACRAMENTO,FY18_Q4,62.999,3.78,3.563,3.798,95.703,83.9705,73.163,72.573,89.355,95.431
California,Sacramento,SACRAMENTO,FY19_Q1,62.999,3.78,3.563,3.798,94.997,84.487,72.464,72.779,88.05,94.838
California,Sacramento,SACRAMENTO,FY19_Q2,62.999,3.78,3.563,3.798,95.345,84.1195,72.191,72.811,87.296,94.838
California,Sacramento,SACRAMENTO,FY19_Q3,62.058,3.75,3.581,3.768,95.609,84.246,73.013,72.382,87.446,94.838
California,San Diego,SAN DIEGO,FY15_Q1,62.925,3.653,3.512,3.733,99.492,89.102,90.367,93.902,98.12,95.407
California,San Diego,SAN DIEGO,FY15_Q2,62.416,3.653,3.512,3.733,99.605,89.034,93.991,94.608,97.692,94.787
California,San Diego,SAN DIEGO,FY15_Q3,62.416,3.653,3.512,3.733,99.687,89.51,97.673,90.756,94.044,94.787
California,San Diego,SAN DIEGO,FY15_Q4,58.708,3.605,3.416,3.665,84.249,87.75,99.582,87.566,92.018,94.787
California,San Diego,SAN DIEGO,FY16_Q1,58.708,3.605,3.416,3.665,85.071,87.486,99.474,83.862,90.268,89.62
California,San Diego,SAN DIEGO,FY16_Q2,58.708,3.605,3.416,3.665,84.531,87.578,99.544,81.255,88.909,89.62
California,San Diego,SAN DIEGO,FY16_Q3,58.708,3.605,3.416,3.665,82.999,88.135,99.586,79.739,90.65,89.62
California,San Diego,SAN DIEGO,FY16_Q4,64.254,3.851,3.573,3.72,79.209,87.969,99.668,78.834,92.8,89.62
California,San Diego,SAN DIEGO,FY17_Q1,64.254,3.851,3.573,3.72,82.945,86.827,99.824,79.586,93.878,96.026
California,San Diego,SAN DIEGO,FY17_Q2,64.254,3.851,3.573,3.72,88.263,86.828,99.809,80.207,95.167,96.026
California,San Diego,SAN DIEGO,FY17_Q3,64.254,3.851,3.573,3.72,90.44,86.226,99.854,81.645,95.535,96.026
California,San Diego,SAN DIEGO,FY17_Q4,63.145,3.835,3.612,3.733,89.571,80.519,96.827,73.113,92.628,96.026
California,San Diego,SAN DIEGO,FY18_Q1,63.145,3.835,3.612,3.733,88.343,81.6725,96.652,73.116,93.156,96.013
California,San Diego,SAN DIEGO,FY18_Q2,63.145,3.835,3.612,3.733,87.97,82.5195,96.286,72.825,92.952,96.013
California,San Diego,SAN DIEGO,FY18_Q3,65.623,3.827,3.609,3.819,84.743,82.876,96.518,71.904,92.777,96.013
California,San Diego,SAN DIEGO,FY18_Q4,65.623,3.827,3.609,3.819,86.633,82.3855,96.616,71.274,92.839,96.013
California,San Diego,SAN DIEGO,FY19_Q1,65.623,3.827,3.609,3.819,87.97,84.4895,96.373,70.147,92.701,95.891
California,San Diego,SAN DIEGO,FY19_Q2,65.623,3.827,3.609,3.819,88.655,85.6225,96.177,69.792,90.719,95.891
California,San Diego,SAN DIEGO,FY19_Q3,66.067,3.881,3.687,3.854,95.129,86.321,94.833,69.434,87.147,95.891
California,San Francisco,SAN FRANCISCO,FY15_Q1,55.614,3.568,3.39,3.695,97.907,88.939,98.005,95.967,97.689,94.066
California,San Francisco,SAN FRANCISCO,FY15_Q2,57.488,3.568,3.39,3.695,97.909,88.88,96.336,96.126,97.496,92.065
California,San Francisco,SAN FRANCISCO,FY15_Q3,57.488,3.568,3.39,3.695,97.474,88.645,94.201,95.177,97.398,92.065
California,San Francisco,SAN FRANCISCO,FY15_Q4,55.041,3.522,3.292,3.61,77.422,87.418,92.144,93.767,96.498,92.065
California,San Francisco,SAN FRANCISCO,FY16_Q1,55.041,3.522,3.292,3.61,77.073,87.446,92.07,92.769,96.798,95.42
California,San Francisco,SAN FRANCISCO,FY16_Q2,55.041,3.522,3.292,3.61,77.054,87.311,91.62,92.571,97.402,95.42
California,San Francisco,SAN FRANCISCO,FY16_Q3,55.041,3.522,3.292,3.61,76.263,87.135,91.742,93.234,98.198,95.42
California,San Francisco,SAN FRANCISCO,FY16_Q4,57.935,3.69,3.418,3.59,61.914,87.332,92.73,94.005,99.026,95.42
California,San Francisco,SAN FRANCISCO,FY17_Q1,57.935,3.69,3.418,3.59,62.646,87.614,92.153,94.857,99.188,95.556
California,San Francisco,SAN FRANCISCO,FY17_Q2,57.935,3.69,3.418,3.59,66.534,87.373,91.954,94.955,99.128,95.556
California,San Francisco,SAN FRANCISCO,FY17_Q3,57.935,3.69,3.418,3.59,68.404,87.189,91.815,95.185,98.901,95.556
California,San Francisco,SAN FRANCISCO,FY17_Q4,53.248,3.618,3.296,3.423,73.688,82.672,73.957,76.959,91.525,95.556
California,San Francisco,SAN FRANCISCO,FY18_Q1,53.248,3.618,3.296,3.423,78.837,82.599,72.693,75.742,90.946,95.244
California,San Francisco,SAN FRANCISCO,FY18_Q2,53.248,3.618,3.296,3.423,83.029,81.9975,71.386,74.742,88.748,95.244
California,San Francisco,SAN FRANCISCO,FY18_Q3,65.846,3.84,3.624,3.837,82.225,81.9715,69.567,74.708,85.351,95.244
California,San Francisco,SAN FRANCISCO,FY18_Q4,65.846,3.84,3.624,3.837,78.812,81.358,71.296,74.931,83.748,95.244
California,San Francisco,SAN FRANCISCO,FY19_Q1,65.846,3.84,3.624,3.837,76.647,81.9585,74.47,75.173,82.893,93.609
California,San Francisco,SAN FRANCISCO,FY19_Q2,65.846,3.84,3.624,3.837,72.009,82.7325,77.584,75.319,82.199,93.609
California,San Francisco,SAN FRANCISCO,FY19_Q3,65.604,3.899,3.682,3.866,73.257,82.959,81.449,73.526,84.19,93.609
Colorado,Denver,DENVER,FY15_Q1,48.194,3.437,3.12,3.366,97.371,88.164,78.656,87.208,93.95,95.664
Colorado,Denver,DENVER,FY15_Q2,50.345,3.437,3.12,3.366,97.381,88.224,73.688,85.885,93.226,92.487
Colorado,Denver,DENVER,FY15_Q3,50.345,3.437,3.12,3.366,97.24,88.78,68.26,81.95,97.017,92.487
Colorado,Denver,DENVER,FY15_Q4,46.086,3.406,2.907,3.258,68.824,89.153,67.72,79.399,97.779,92.487
Colorado,Denver,DENVER,FY16_Q1,46.086,3.406,2.907,3.258,71.24,89.171,69.558,76.901,97.981,90.226
Colorado,Denver,DENVER,FY16_Q2,46.086,3.406,2.907,3.258,67.757,88.872,65.74,75.317,98.159,90.226
Colorado,Denver,DENVER,FY16_Q3,46.086,3.406,2.907,3.258,72.534,88.424,63.648,74.356,97.345,90.226
Colorado,Denver,DENVER,FY16_Q4,56.036,3.717,3.319,3.492,75.071,87.275,58.891,73.961,95.216,90.226
Colorado,Denver,DENVER,FY17_Q1,56.036,3.717,3.319,3.492,76.096,87.227,55.629,73.503,93.136,95.757
Colorado,Denver,DENVER,FY17_Q2,56.036,3.717,3.319,3.492,81.51,87.756,54.654,72.938,90.515,95.757
Colorado,Denver,DENVER,FY17_Q3,56.036,3.717,3.319,3.492,86.792,87.945,53.168,72.793,89.25,95.757
Colorado,Denver,DENVER,FY17_Q4,55.287,3.713,3.289,3.461,86.981,82.632,38.68,77.295,88.421,95.757
Colorado,Denver,DENVER,FY18_Q1,55.287,3.713,3.289,3.461,88.593,82.7295,36.685,76.295,88.641,92.28
Colorado,Denver,DENVER,FY18_Q2,55.287,3.713,3.289,3.461,88.549,82.355,35.064,74.208,88.57,92.28
Colorado,Denver,DENVER,FY18_Q3,57.064,3.645,3.291,3.604,87.368,82.302,41.443,71.631,88.641,92.28
Colorado,Denver,DENVER,FY18_Q4,57.064,3.645,3.291,3.604,87.829,82.457,46.853,70.43,88.316,92.28
Colorado,Denver,DENVER,FY19_Q1,57.064,3.645,3.291,3.604,87.371,83.0065,53.344,68.862,87.201,92.985
Colorado,Denver,DENVER,FY19_Q2,57.064,3.645,3.291,3.604,88.096,83.306,58.886,67.397,86.401,92.985
Colorado,Denver,DENVER,FY19_Q3,60.639,3.723,3.462,3.689,88.517,83.6035,59.019,66.402,86.421,92.985
Colorado,Grand Junction,MESA,FY15_Q1,53.949,3.462,3.183,3.479,98.81,89.917,92.733,98.551,98.292,95.382
Colorado,Grand Junction,MESA,FY15_Q2,54.309,3.462,3.183,3.479,98.246,90.169,94.126,97.324,97.504,94.146
Colorado,Grand Junction,MESA,FY15_Q3,54.309,3.462,3.183,3.479,100,90.817,94.8,93.618,99.342,94.146
Colorado,Grand Junction,MESA,FY15_Q4,51.334,3.418,3.073,3.453,74.78,91.085,94.418,85.837,100,94.146
Colorado,Grand Junction,MESA,FY16_Q1,51.334,3.418,3.073,3.453,78.808,91.543,87.48,78.325,100,94.787
Colorado,Grand Junction,MESA,FY16_Q2,51.334,3.418,3.073,3.453,79.809,90.954,85.835,72.933,100,94.787
Colorado,Grand Junction,MESA,FY16_Q3,51.334,3.418,3.073,3.453,80.889,90.502,86.236,71.45,100,94.787
Colorado,Grand Junction,MESA,FY16_Q4,62.386,3.808,3.452,3.741,76.294,90.402,86.389,74.472,100,94.787
Colorado,Grand Junction,MESA,FY17_Q1,62.386,3.808,3.452,3.741,82.875,90.57,91.181,79.034,100,94.014
Colorado,Grand Junction,MESA,FY17_Q2,62.386,3.808,3.452,3.741,88.884,91.03,89.696,83.696,100,94.014
Colorado,Grand Junction,MESA,FY17_Q3,62.386,3.808,3.452,3.741,90.098,91.095,85.141,88.287,100,94.014
Colorado,Grand Junction,MESA,FY17_Q4,62.795,3.793,3.531,3.754,90.79,84.785,54.954,83.021,97.468,94.014
Colorado,Grand Junction,MESA,FY18_Q1,62.795,3.793,3.531,3.754,91.181,84.872,55.805,84.606,98.138,93.027
Colorado,Grand Junction,MESA,FY18_Q2,62.795,3.793,3.531,3.754,90.919,84.856,56.818,85.305,98.734,93.027
Colorado,Grand Junction,MESA,FY18_Q3,61.391,3.672,3.465,3.865,85.826,85.32,68.33,85.756,97.959,93.027
Colorado,Grand Junction,MESA,FY18_Q4,61.391,3.672,3.465,3.865,83.838,84.9885,71.211,85.664,97.826,93.027
Colorado,Grand Junction,MESA,FY19_Q1,61.391,3.672,3.465,3.865,82.564,86.3835,75.064,84.767,97.565,93.593
Colorado,Grand Junction,MESA,FY19_Q2,61.391,3.672,3.465,3.865,81.253,86.278,80.38,83.138,96.585,93.593
Colorado,Grand Junction,MESA,FY19_Q3,66.829,3.734,3.651,3.937,84.048,86.2425,83.061,81.448,97.248,93.593
Connecticut                                                                                                                      ,Connecticut,NEW HAVEN,FY15_Q1,56.04,3.543,3.342,3.591,96.933,89.754,99.875,98.086,99.583,94.717
Connecticut                                                                                                                      ,Connecticut,NEW HAVEN,FY15_Q2,56.255,3.543,3.342,3.591,97.497,89.591,99.939,97.957,99.651,94.819
Connecticut                                                                                                                      ,Connecticut,NEW HAVEN,FY15_Q3,56.255,3.543,3.342,3.591,97.609,88.649,99.979,98.271,99.593,94.819
Connecticut                                                                                                                      ,Connecticut,NEW HAVEN,FY15_Q4,59.396,3.635,3.386,3.692,72.523,88.429,99.958,97.976,99.68,94.819
Connecticut                                                                                                                      ,Connecticut,NEW HAVEN,FY16_Q1,59.396,3.635,3.386,3.692,75.131,87.866,99.959,97.156,99.774,91.575
Connecticut                                                                                                                      ,Connecticut,NEW HAVEN,FY16_Q2,59.396,3.635,3.386,3.692,81.111,87.364,99.94,96.9,99.73,91.575
Connecticut                                                                                                                      ,Connecticut,NEW HAVEN,FY16_Q3,59.396,3.635,3.386,3.692,83.537,87.11,99.941,96.444,99.718,91.575
Connecticut                                                                                                                      ,Connecticut,NEW HAVEN,FY16_Q4,61.336,3.763,3.52,3.68,75.028,87.012,99.98,96.211,99.484,91.575
Connecticut                                                                                                                      ,Connecticut,NEW HAVEN,FY17_Q1,61.336,3.763,3.52,3.68,72.706,87.917,99.98,96.716,99.572,94.998
Connecticut                                                                                                                      ,Connecticut,NEW HAVEN,FY17_Q2,61.336,3.763,3.52,3.68,70.608,87.453,99.958,94.51,99.623,94.998
Connecticut                                                                                                                      ,Connecticut,NEW HAVEN,FY17_Q3,61.336,3.763,3.52,3.68,70.392,87.771,99.828,91.227,99.367,94.998
Connecticut                                                                                                                      ,Connecticut,NEW HAVEN,FY17_Q4,64.275,3.797,3.584,3.759,72.253,81.129,97.885,82.71,96.396,94.998
Connecticut                                                                                                                      ,Connecticut,NEW HAVEN,FY18_Q1,64.275,3.797,3.584,3.759,74.862,80.753,97.755,83.04,95.469,93.927
Connecticut                                                                                                                      ,Connecticut,NEW HAVEN,FY18_Q2,64.275,3.797,3.584,3.759,76.177,81.043,97.822,83.465,95.207,93.927
Connecticut                                                                                                                      ,Connecticut,NEW HAVEN,FY18_Q3,63.078,3.767,3.551,3.805,74.063,81.223,97.837,84.296,95.592,93.927
Connecticut                                                                                                                      ,Connecticut,NEW HAVEN,FY18_Q4,63.078,3.767,3.551,3.805,73.087,80.1805,97.848,86.079,95.835,93.927
Connecticut                                                                                                                      ,Connecticut,NEW HAVEN,FY19_Q1,63.078,3.767,3.551,3.805,74.489,81.6735,97.678,86.845,96.698,93.162
Connecticut                                                                                                                      ,Connecticut,NEW HAVEN,FY19_Q2,63.078,3.767,3.551,3.805,78.491,82.2225,97.468,86.559,96.655,93.162
Connecticut                                                                                                                      ,Connecticut,NEW HAVEN,FY19_Q3,65.378,3.837,3.627,3.902,82.812,82.471,97.162,86.617,96.237,93.162
Delaware                                                                                                                     ,Wilmington,NEW CASTLE,FY15_Q1,49.65,3.473,3.141,3.417,100,89.864,91.7,95.906,99.278,96.585
Delaware                                                                                                                     ,Wilmington,NEW CASTLE,FY15_Q2,50.349,3.473,3.141,3.417,100,89.666,92.72,95.664,98.562,96.822
Delaware                                                                                                                     ,Wilmington,NEW CASTLE,FY15_Q3,50.349,3.473,3.141,3.417,100,90.07,93.275,94.799,97.459,96.822
Delaware                                                                                                                     ,Wilmington,NEW CASTLE,FY15_Q4,44.581,3.344,2.995,3.22,89.018,88.299,94.228,95.179,96.675,96.822
Delaware                                                                                                                     ,Wilmington,NEW CASTLE,FY16_Q1,44.581,3.344,2.995,3.22,88.215,88.705,93.677,94.873,96.232,97.43
Delaware                                                                                                                     ,Wilmington,NEW CASTLE,FY16_Q2,44.581,3.344,2.995,3.22,87.865,88.204,93.964,93.926,96.17,97.43
Delaware                                                                                                                     ,Wilmington,NEW CASTLE,FY16_Q3,44.581,3.344,2.995,3.22,86.491,87.757,95.919,92.981,92.982,97.43
Delaware                                                                                                                     ,Wilmington,NEW CASTLE,FY16_Q4,49.417,3.573,3.218,3.331,87.146,87.782,96.231,92.168,92.148,97.43
Delaware                                                                                                                     ,Wilmington,NEW CASTLE,FY17_Q1,49.417,3.573,3.218,3.331,86.557,87.276,96.617,91.483,91.81,96.867
Delaware                                                                                                                     ,Wilmington,NEW CASTLE,FY17_Q2,49.417,3.573,3.218,3.331,85.843,87.467,97.527,91.706,91.937,96.867
Delaware                                                                                                                     ,Wilmington,NEW CASTLE,FY17_Q3,49.417,3.573,3.218,3.331,85.836,87.516,97.61,92.191,95.638,96.867
Delaware                                                                                                                     ,Wilmington,NEW CASTLE,FY17_Q4,56.784,3.641,3.317,3.421,85.696,82.2875,86.982,77.079,88.704,96.867
Delaware                                                                                                                     ,Wilmington,NEW CASTLE,FY18_Q1,56.784,3.641,3.317,3.421,85.041,82.078,86.938,76.422,93.583,97.363
Delaware                                                                                                                     ,Wilmington,NEW CASTLE,FY18_Q2,56.784,3.641,3.317,3.421,85.732,82.3815,84.851,74.827,92.775,97.363
Delaware                                                                                                                     ,Wilmington,NEW CASTLE,FY18_Q3,56.3,3.629,3.379,3.579,86.346,82.4565,83.922,73.771,92.099,97.363
